05-03-2018 00:00:00, 0,212500, 87,416666, 995,466666, -2,2000, 2,8000
06-03-2018 00:00:00, 2,237500, 88,541666, 995,725000, -0,3000, 6,5000
07-03-2018 00:00:00, 1,075000, 91,333333, 996,383333, -0,1000, 2,7000
08-03-2018 00:00:00, 0,800000, 98,416666, 997,079166, -0,5000, 2,6000
09-03-2018 00:00:00, 1,645833, 96,208333, 1002,241666, 0,1000, 4,1000
10-03-2018 00:00:00, 1,250000, 93,875000, 1004,383333, -0,5000, 3,1000
11-03-2018 00:00:00, 4,412500, 97,833333, 997,216666, 1,6000, 8,3000
12-03-2018 00:00:00, 4,029166, 99,791666, 992,558333, 2,0000, 6,4000
13-03-2018 00:00:00, 2,733333, 96,083333, 998,570833, 1,5000, 5,5000
14-03-2018 00:00:00, 1,879166, 85,750000, 1012,187500, 0,5000, 3,7000
15-03-2018 00:00:00, 1,316666, 79,500000, 1012,145833, 0,0000, 3,3000
16-03-2018 00:00:00, -1,054166, 63,833333, 1016,975000, -3,4000, 0,3000
17-03-2018 00:00:00, -2,704166, 60,500000, 1022,900000, -4,5000, -0,2000
18-03-2018 00:00:00, -1,612500, 70,958333, 1023,720833, -4,0000, 1,7000
19-03-2018 00:00:00, -0,516666, 83,791666, 1017,012500, -5,2000, 3,4000
20-03-2018 00:00:00, 1,895833, 70,208333, 1020,491666, -2,2000, 5,2000
21-03-2018 00:00:00, 2,016666, 86,125000, 1022,120833, -2,3000, 5,7000
22-03-2018 00:00:00, 3,500000, 94,416666, 1008,512500, 1,1000, 6,0000
23-03-2018 00:00:00, 2,083333, 93,416666, 1006,137500, 1,2000, 2,9000
24-03-2018 00:00:00, 3,108333, 96,416666, 1005,033333, 2,2000, 4,3000
25-03-2018 00:00:00, 3,733333, 96,041666, 1008,512500, 2,2000, 5,7000
26-03-2018 00:00:00, 2,462500, 93,750000, 1013,804166, -0,2000, 6,0000
27-03-2018 00:00:00, 2,516666, 94,833333, 1014,045833, 1,1000, 4,9000
28-03-2018 00:00:00, 1,429166, 86,041666, 1007,000000, -0,1000, 3,7000
29-03-2018 00:00:00, 0,337500, 93,250000, 1004,808333, -1,1000, 1,0000
30-03-2018 00:00:00, 1,187500, 78,875000, 1009,304166, -2,8000, 5,6000
31-03-2018 00:00:00, 1,420833, 80,625000, 1006,050000, -0,1000, 3,0000
01-04-2018 00:00:00, 2,266666, 82,000000, 1006,820833, 0,3000, 4,9000
02-04-2018 00:00:00, 2,800000, 80,208333, 1007,887500, -0,3000, 6,3000
03-04-2018 00:00:00, 4,954166, 98,083333, 999,750000, 1,1000, 9,0000
04-04-2018 00:00:00, 7,400000, 92,625000, 999,879166, 4,4000, 11,7000
05-04-2018 00:00:00, 4,566666, 91,041666, 1004,433333, 3,1000, 6,4000
06-04-2018 00:00:00, 5,520833, 78,125000, 1021,212500, 2,7000, 9,2000
07-04-2018 00:00:00, 8,229166, 66,833333, 1014,712500, 4,5000, 12,4000
08-04-2018 00:00:00, 9,437500, 76,208333, 1008,983333, 6,6000, 14,5000
09-04-2018 00:00:00, 10,029166, 83,958333, 1007,866666, 5,1000, 15,4000
10-04-2018 00:00:00, 8,375000, 80,291666, 1012,662500, 4,9000, 12,4000
11-04-2018 00:00:00, 7,370833, 68,541666, 1016,945833, 4,0000, 12,3000
12-04-2018 00:00:00, 8,995833, 68,958333, 1011,766666, 4,8000, 14,5000
13-04-2018 00:00:00, 10,704166, 77,541666, 1009,870833, 8,2000, 13,8000
14-04-2018 00:00:00, 7,158333, 96,083333, 1013,537500, 4,8000, 9,7000
15-04-2018 00:00:00, 5,954166, 98,750000, 1014,941666, 4,6000, 9,0000
16-04-2018 00:00:00, 6,845833, 96,333333, 1015,420833, 4,7000, 9,4000
17-04-2018 00:00:00, 7,583333, 90,708333, 1024,858333, 4,5000, 11,3000
18-04-2018 00:00:00, 10,770833, 83,291666, 1030,595833, 7,4000, 18,4000
19-04-2018 00:00:00, 12,900000, 83,666666, 1030,354166, 8,9000, 18,6000
20-04-2018 00:00:00, 12,554166, 82,875000, 1020,779166, 8,5000, 17,1000
21-04-2018 00:00:00, 9,770833, 83,458333, 1020,691666, 6,2000, 16,3000
22-04-2018 00:00:00, 9,745833, 81,041666, 1014,762500, 5,4000, 13,2000
23-04-2018 00:00:00, 10,454166, 83,375000, 1009,266666, 7,5000, 13,5000
24-04-2018 00:00:00, 9,154166, 83,666666, 1008,600000, 7,4000, 11,9000
25-04-2018 00:00:00, 7,954166, 89,208333, 1004,795833, 6,0000, 11,6000
26-04-2018 00:00:00, 8,275000, 87,083333, 1009,025000, 6,7000, 11,0000
27-04-2018 00:00:00, 8,675000, 85,041666, 1011,770833, 6,9000, 10,9000
28-04-2018 00:00:00, 10,095833, 85,750000, 1010,366666, 6,5000, 14,3000
29-04-2018 00:00:00, 9,083333, 88,708333, 1011,908333, 5,8000, 11,6000
30-04-2018 00:00:00, 9,641666, 88,916666, 1001,083333, 7,8000, 13,5000
01-05-2018 00:00:00, 7,582608, 89,260869, 1002,787500, 6,4000, 9,2000
02-05-2018 00:00:00, 9,262500, 77,416666, 1012,775000, 5,9000, 13,1000
03-05-2018 00:00:00, 9,329166, 76,000000, 1016,058333, 6,0000, 12,4000
04-05-2018 00:00:00, 8,479166, 85,666666, 1025,766666, 4,5000, 13,6000
05-05-2018 00:00:00, 10,120833, 79,750000, 1029,345833, 5,5000, 14,3000
06-05-2018 00:00:00, 12,750000, 74,458333, 1027,704166, 8,8000, 16,1000
07-05-2018 00:00:00, 14,175000, 80,458333, 1023,295833, 10,9000, 17,3000
08-05-2018 00:00:00, 16,420833, 64,833333, 1016,329166, 12,5000, 22,0000
09-05-2018 00:00:00, 17,562500, 64,041666, 1011,137500, 12,2000, 23,6000
10-05-2018 00:00:00, 14,262500, 84,291666, 1009,512500, 10,7000, 22,3000
11-05-2018 00:00:00, 12,533333, 79,958333, 1019,962500, 9,8000, 16,6000
12-05-2018 00:00:00, 13,350000, 83,083333, 1019,379166, 9,9000, 19,6000
13-05-2018 00:00:00, 17,075000, 68,500000, 1016,316666, 10,2000, 23,7000
14-05-2018 00:00:00, 18,933333, 61,541666, 1018,050000, 13,3000, 25,3000
15-05-2018 00:00:00, 17,591666, 65,458333, 1018,529166, 12,1000, 22,4000
16-05-2018 00:00:00, 16,783333, 73,041666, 1016,112500, 10,0000, 23,1000
17-05-2018 00:00:00, 13,275000, 83,625000, 1015,691666, 8,9000, 17,9000
18-05-2018 00:00:00, 13,733333, 84,833333, 1018,583333, 9,8000, 18,2000
19-05-2018 00:00:00, 13,416666, 83,750000, 1023,879166, 10,7000, 17,7000
20-05-2018 00:00:00, 14,825000, 71,791666, 1027,275000, 10,6000, 17,8000
21-05-2018 00:00:00, 15,195833, 62,625000, 1023,541666, 8,7000, 21,0000
22-05-2018 00:00:00, 16,225000, 72,625000, 1018,491666, 10,6000, 21,3000
23-05-2018 00:00:00, 17,454166, 67,375000, 1024,754166, 12,4000, 22,2000
24-05-2018 00:00:00, 18,308333, 56,250000, 1026,641666, 12,7000, 23,4000
25-05-2018 00:00:00, 18,041666, 58,958333, 1025,079166, 13,0000, 24,3000
26-05-2018 00:00:00, 18,862500, 68,458333, 1025,158333, 12,0000, 24,1000
27-05-2018 00:00:00, 17,233333, 86,083333, 1024,095833, 13,2000, 21,1000
28-05-2018 00:00:00, 18,016666, 89,000000, 1022,025000, 14,5000, 22,8000
29-05-2018 00:00:00, 20,741666, 73,416666, 1018,533333, 16,6000, 26,7000
30-05-2018 00:00:00, 21,887500, 63,208333, 1016,862500, 15,9000, 27,7000
31-05-2018 00:00:00, 19,908695, 65,130434, 1018,069565, 15,5000, 24,5000
01-06-2018 00:00:00, 19,073913, 73,173913, 1016,817391, 13,9000, 24,5000
02-06-2018 00:00:00, 20,370833, 78,041666, 1015,679166, 15,3000, 25,5000
03-06-2018 00:00:00, 18,158333, 89,750000, 1016,804166, 16,0000, 21,7000
04-06-2018 00:00:00, 18,283333, 79,625000, 1012,083333, 14,7000, 22,2000
05-06-2018 00:00:00, 17,395833, 77,666666, 1014,475000, 13,2000, 22,8000
