-1.283333
-2.783333
1.679167
2.754167
2.187500
5.762500
5.445833
0.554167
-0.483334
3.054167
3.487500
5.233333
2.145833
3.641667
3.016667
1.391666
-0.262500
-0.045833
-0.025000
1.420833
0.362500
-4.345833
-9.845833
-7.629166
-1.637500
-0.595834
-4.133334
-4.925000
-3.529167
-3.137500
-2.620834
-1.229167
2.849999
1.437500
6.191666
4.649999
4.358332
4.408333
5.574999
3.866666
2.300000
0.770833
4.045833
2.654167
3.066667
1.829166
3.100000
3.433333
3.445834
3.166666
4.683334
2.062500
3.679166
5.212499
6.512500
8.645832
10.674999
11.741666
8.747826
6.887499
9.158333
9.158333
5.845833
2.666666
5.191666
4.900000
3.604167
3.512500
-0.466667
0.029167
2.304167
3.166667
4.141667
6.349999
8.583332
7.183333
5.195832
3.850000
4.479167
2.666666
4.833333
2.370833
1.745833
3.858333
4.820834
7.466667
7.062500
6.329166
4.541667
1.895834
4.575000
3.583334
1.441666
5.687500
5.041667
0.970834
-2.008334
-5.500000
-5.316667
-4.279167
-6.862500
-7.666666
-2.550000
-1.008333
-1.054167
2.175000
0.354167
-2.712500
-2.812500
0.662500
2.133333
2.387500
4.308334
5.687500
3.891666
2.462500
0.970833
2.979167
3.108334
1.329892
-0.754167
-3.412500
-2.791666
-2.433333
-5.662500
-7.191667
-7.979167
-6.341667
-4.654167
-3.304167
-3.929167
-7.583334
-8.883333
-6.966666
-4.966667
-2.120834
0.541667
1.475000
1.287500
0.204167
-4.604167
-4.395833
-6.033333
-5.979166
-6.941667
-4.587500
-7.179166
-10.266666
-9.350000
-6.325362
-5.165580
-3.733333
-1.550000
-3.508333
1.529167
-0.158334
-3.708333
-5.183333
-5.166667
-4.141667
0.854167
1.766666
2.308334
1.408333
0.658333
-0.179167
1.429167
3.470833
3.433334
0.716667
3.200000
2.275000
3.329166
4.291667
6.200000
4.312500
-1.554167
-1.995833
-0.625000
1.958333
-0.300000
-5.362500
-3.700000
-2.808334
-1.162500
-2.120834
-3.483333
-3.068478
0.137500
-0.558333
-4.925000
-3.766667
-1.695833
-1.783333
-3.475000
-4.458334
-6.179166
-2.233334
-0.395833
-0.287500
-2.633333
-4.545833
0.225000
-0.416667
-1.316667
-2.029167
-2.983333
-1.950000
1.316666
-3.809210
-5.858334
-3.208333
-3.264312
-3.308333
-3.341667
-0.100000
-0.770833
-4.704166
-5.505682
-2.629167
0.804166
2.570834
1.752355
-3.075000
-2.529166
-2.245833
-3.145833
-0.941667
-1.720834
-2.075000
-0.820833
-0.445833
-1.570833
-1.016666
2.233333
6.854166
6.350000
6.245833
5.470834
2.470834
3.100000
5.270833
1.612500
-0.883333
-1.633333
-0.291666
-3.275000
-4.066667
-1.145833
-1.362500
-2.950000
-2.829167
-0.937500
1.641667
0.170833
-1.129167
0.583334
-2.525000
-5.879166
-6.516667
-6.033333
-3.579167
-1.366667
3.004166
3.645834
3.904166
3.675000
0.483333
0.116667
3.387500
2.370834
-0.054166
-0.045833
-0.337500
-1.395833
-3.191667
-6.266667
-4.400000
-2.641666
0.137500
-1.662500
-1.950000
-2.437500
-2.341667
-3.841666
-2.395833
-2.025000
-1.012500
-1.729166
-0.054167
1.466666
-0.916667
-1.779167
1.550000
-0.100000
2.029166
2.333333
3.816667
5.025000
5.650000
1.554167
-2.787500
-1.370833
-3.387500
-0.550000
1.366666
1.329167
-2.912500
-3.466667
-3.050000
-3.216667
-2.941667
-4.095834
-4.104166
-3.212500
-3.508333
-3.891667
-2.700000
0.100000
0.850000
2.770833
2.133333
1.366667
0.875000
3.995834
6.908333
3.887500
2.375000
5.304167
6.855253
4.933334
-0.541666
-2.845833
-2.154167
-2.783334
-1.841666
2.154167
2.058334
1.679167
-0.129166
0.887500
-0.229167
-0.454167
1.291666
1.870834
1.700000
3.350000
4.608333
5.287500
5.820833
2.783334
2.295833
